,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_dueindate,month_of_dueindate,year_of_dueindate,day_of_baselinecreatedate,month_of_baselinecreatedate,year_of_baselinecreatedate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
2302,CA02,140104285,BUY- ,2020-06-13 17:50:24.000000000,2020,2960621333,2020-03-16 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-25 00:00:00.000000000,CA10,1243.027972027972,64,,,,16,3,2020,4,4,2020,25,3,2020,5,404,Greatar than 60
2303,U001,200769623,WAL-MAR trust,2020-04-02 20:29:58.827361563,2020,1930642287,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,2173.16,64,,,,13,3,2020,28,3,2020,13,3,2020,32,2990,0-15
2304,U001,200741831,SUPE associates,2020-03-19 15:59:27.353300758,2020,1930598374,2020-05-03 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,100386.57,64,,,,3,5,2020,20,3,2020,5,3,2020,20,2653,
2305,U001,200769623,WAL-MAR trust,2020-05-23 11:26:07.586485650,2020,1930849901,2020-02-05 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,1626.33,64,,,,5,2,2020,17,5,2020,2,5,2020,32,2990,0-15
2306,U001,200762301,C&S WH ,2020-03-30 06:04:28.137931035,2020,1930606282,2020-07-03 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAC6,10832.7,64,,,,3,7,2020,22,3,2020,7,3,2020,25,441,0-15
2307,U001,100043975,JAVA associates,2020-08-07 01:36:00.000000000,2020,1930578884,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,1842.0,64,,,,27,2,2020,13,3,2020,27,2,2020,20,2909,
2308,U001,200418007,AM trust,2020-04-20 15:26:40.820814023,2020,1930777618,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,393.4,64,,,,16,4,2020,1,5,2020,16,4,2020,20,102,
2309,U001,200658936,CARIBB trust,2020-06-09 00:00:00.000000000,2020,1930605809,2020-04-03 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAVQ,50399.6,64,,,,3,4,2020,3,5,2020,4,3,2020,57,475,31-45
2310,U001,200148860,DOLLA foundation,2020-04-10 20:00:27.490909091,2020,1930685068,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,22406.09,64,,,,24,3,2020,8,4,2020,24,3,2020,20,799,0-15
2311,U001,200455322,PEA co,2020-07-07 03:59:53.142857144,2020,1930624502,2020-10-03 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAD5,71261.55,64,,,,3,10,2020,9,4,2020,10,3,2020,29,2086,Greatar than 60
2312,U001,200773364,U R M  ,2020-04-30 13:52:02.696989966,2020,1930760165,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,3740.16,64,,,,13,4,2020,28,4,2020,13,4,2020,20,2909,0-15
2313,U001,200794332,COST trust,2020-03-21 18:30:33.142857143,2020,1930660515,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAX,35000.81,64,,,,17,3,2020,1,4,2020,17,3,2020,22,627,
2314,U001,200726979,BJ'S  systems,2020-05-11 00:42:54.749757830,2020,1930788605,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,1286.73,64,,,,15,4,2020,30,4,2020,15,4,2020,20,330,0-15
2315,U001,200769623,WAL-MAR corporation,2020-04-16 14:03:11.293746716,2020,1930712121,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,65813.7,64,,,,28,3,2020,12,4,2020,28,3,2020,32,2985,0-15
2316,CA02,140106408,WAL-M trust,2020-05-06 09:17:08.703465982,2020,2960622755,2020-03-21 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-21 00:00:00.000000000,CA10,3613.8531468531473,64,,,,21,3,2020,31,3,2020,21,3,2020,5,2979,31-45
2317,U001,200769623,WAL-MAR corporation,2020-04-19 14:03:11.293746716,2020,1930724862,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,943.12,64,,,,31,3,2020,15,4,2020,31,3,2020,32,2985,0-15
2318,U001,200772670,ASSOCIAT corporation,2020-05-21 22:41:48.169014085,2020,1930828544,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAU5,12166.08,64,,,,27,4,2020,12,5,2020,27,4,2020,46,191,0-15
2319,U001,200769623,WAL-MAR corp,2020-05-01 06:07:40.892991523,2020,1930780996,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,72423.57,64,,,,13,4,2020,28,4,2020,13,4,2020,32,2984,0-15
2320,U001,200573068,GROCE us,2020-03-22 14:20:20.968421053,2020,1930577914,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,19848.78,64,,,,27,2,2020,13,3,2020,27,2,2020,20,2909,0-15
2321,U001,200769623,WAL-MAR us,2020-05-01 23:21:27.591240874,2020,1930763860,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,1674.02,64,,,,4,10,2020,25,4,2020,10,4,2020,32,2991,0-15
2322,U001,200290370,BARGAIN  us,2020-05-10 19:00:48.648648649,2020,1930729793,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,15802.34,64,,,,4,6,2020,21,4,2020,6,4,2020,20,246,16-30
2323,U001,200799367,MCL trust,2020-04-15 21:16:50.875576037,2020,1930717773,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,83413.35,64,,,,30,3,2020,14,4,2020,30,3,2020,20,1822,0-15
2324,U001,200769623,WAL-MAR trust,2020-04-28 10:06:38.697068403,2020,1930758975,2020-07-04 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,50414.0,64,,,,4,7,2020,22,4,2020,7,4,2020,32,2990,0-15
2325,U001,200759878,SA associates,2020-03-25 16:58:53.459043503,2020,1930635716,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,6981.32,64,,,,3,12,2020,27,3,2020,12,3,2020,32,2385,
2326,U001,200769623,WAL-MAR foundation,2020-05-21 19:33:27.692307693,2020,1930846949,2020-02-05 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,21807.65,64,,,,5,2,2020,17,5,2020,2,5,2020,32,2986,0-15
2327,U001,200705372,FR associates,2020-04-23 06:56:16.703347910,2020,1930676197,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,18929.01,64,,,,23,3,2020,7,4,2020,23,3,2020,20,1001,16-30
2328,U001,200704858,WAKE corporation,2020-05-23 11:42:05.093089818,2020,1930715970,2020-03-31 00:00:00.000000000,2020-06-04 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAGD,30174.41,64,,,,31,3,2020,4,6,2020,31,3,2020,31,2954,
2329,U001,200762301,C&S WH associates,2020-05-14 01:01:58.179310345,2020,1930751018,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAC6,6309.34,64,,,,4,5,2020,20,4,2020,5,4,2020,25,442,16-30
2330,U001,200353024,DECA corporation,2020-03-02 00:00:00.000000000,2020,1930689540,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,157.44,64,,,,24,3,2020,8,4,2020,16,3,2020,36,722,
2331,U001,200769623,WAL-MAR corp,2020-05-22 00:38:22.665121668,2020,1930856495,2020-04-05 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,10629.18,64,,,,5,4,2020,19,5,2020,4,5,2020,32,2984,0-15
2332,U001,200936373,SUPE corporation,2020-04-18 21:27:22.165834166,2020,1930730592,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,48346.55,64,,,,4,2,2020,17,4,2020,2,4,2020,20,2656,0-15
2333,U001,100036538,DENVER co,2020-04-06 07:16:11.145475911,2020,1930603325,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,9875.0,64,,,,3,12,2020,27,3,2020,12,3,2020,20,2909,0-15
2334,U001,200740393,LABAT foundation,2020-04-29 10:43:12.375275096,2020,1930801406,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,45431.78,64,,,,20,4,2020,5,5,2020,20,4,2020,20,1596,
2335,CA02,140104331,CORE-M ,2020-04-19 14:20:34.285714286,2020,2960634412,2020-12-05 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-13 00:00:00.000000000,CA10,6780.083916083917,64,,,,5,12,2020,23,5,2020,13,5,2020,5,2909,
2336,CA02,140104229,A & W F in,2020-07-16 19:36:00.000000000,2020,2960630275,2020-04-24 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-26 00:00:00.000000000,CA10,4779.020979020979,64,,,,24,4,2020,6,5,2020,26,4,2020,5,2909,Greatar than 60
2337,U013,140103983,FACE foundation,2020-05-09 10:04:17.457305503,2020,1991839489,2020-03-13 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAUZ,43781.81,64,,,,13,3,2020,12,5,2020,13,3,2020,49,894,
2338,U001,200705742,DOT llc,2020-05-21 04:54:13.905025409,2020,1930874598,2020-07-05 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAD1,114022.52,64,,,,5,7,2020,27,5,2020,7,5,2020,27,830,
2339,U001,200759878,SA corporation,2020-04-02 19:39:46.313557410,2020,1930632841,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,27744.53,64,,,,13,3,2020,28,3,2020,13,3,2020,32,2388,0-15
2340,U001,200769623,WAL-MAR llc,2020-04-11 13:33:10.588235295,2020,1930715414,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,41371.19,64,,,,30,3,2020,14,4,2020,30,3,2020,32,2988,
2341,U001,200782001,GORDO in,2020-04-28 23:01:17.102723364,2020,1930722615,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,45838.57,64,,,,30,3,2020,14,4,2020,30,3,2020,20,1106,0-15
2342,U001,200353024,DECA systems,2020-04-24 11:27:45.671641790,2020,1930875791,2020-07-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,4337.9,64,,,,5,7,2020,24,5,2020,1,5,2020,36,726,
2343,U001,200752302,KROGER llc,2020-04-03 08:31:43.244626341,2020,1930623282,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,19436.3,64,,,,3,12,2020,27,3,2020,12,3,2020,20,1580,0-15
2344,U001,200759878,SA trust,2020-04-08 20:49:45.459631278,2020,1930691433,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,15170.72,64,,,,25,3,2020,9,4,2020,25,3,2020,32,2393,
2345,U001,200729942,SA trust,2020-05-08 04:20:23.588048315,2020,1930764455,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,14298.9,64,,,,15,4,2020,30,4,2020,15,4,2020,20,2393,0-15
2346,U001,200759878,SA systems,2020-04-04 22:59:35.750886102,2020,1930651169,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,22635.28,64,,,,15,3,2020,30,3,2020,15,3,2020,32,2392,0-15
2347,U001,200769623,WAL-MAR co,2020-05-01 13:29:40.782918150,2020,1930797575,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,53361.03,64,,,,18,4,2020,3,5,2020,18,4,2020,32,2983,
2348,U001,200780383,MEIJ co,2020-04-25 10:22:50.469225528,2020,1930776888,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,12701.42,64,,,,13,4,2020,28,4,2020,13,4,2020,20,1849,
2349,U001,200722444,PERFOR co,2020-06-29 16:44:04.363636364,2020,1930779192,2020-04-13 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-13 00:00:00.000000000,NA32,22580.82,64,,,,13,4,2020,15,5,2020,13,4,2020,13,2105,46-60
2350,U001,200761734,H E BUT co,2020-05-14 16:32:23.364782925,2020,1930839616,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,36127.22,64,,,,30,4,2020,15,5,2020,30,4,2020,20,1166,
2351,U001,200458131,TIMES ,2020-06-17 14:49:56.561085973,2020,1930676772,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,2315.82,64,,,,27,3,2020,11,4,2020,27,3,2020,20,2828,Greatar than 60
2352,CA02,140105847,GORDON F corporation,2020-04-19 14:41:54.832535885,2020,2960620371,2020-12-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-14 00:00:00.000000000,CA10,8419.72027972028,64,,,,3,12,2020,24,3,2020,14,3,2020,5,1115,16-30
2353,U001,200769623,WAL-MAR ,2020-05-17 09:10:16.449438201,2020,1930826531,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,5694.64,64,,,,27,4,2020,12,5,2020,27,4,2020,32,2981,0-15
2354,U001,200726979,BJ'S  llc,2020-04-12 22:48:27.454983149,2020,1930630070,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,304.04,64,,,,3,9,2020,24,3,2020,9,3,2020,20,329,16-30
2355,U001,200769623,WAL-MAR llc,2020-03-25 21:11:51.529411766,2020,1930648204,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,943.12,64,,,,13,3,2020,28,3,2020,13,3,2020,32,2988,
2356,U001,200769623,WAL-MAR corp,2020-03-28 19:46:32.398609501,2020,1930632638,2020-11-03 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,161.79,64,,,,3,11,2020,26,3,2020,11,3,2020,32,2984,0-15
2357,U001,200769623,WAL-MAR us,2020-04-20 23:21:27.591240874,2020,1930724303,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,39736.55,64,,,,30,3,2020,14,4,2020,30,3,2020,32,2991,0-15
2358,U001,200803720,DEC llc,2020-03-22 18:46:09.230769231,2020,1930773157,2020-10-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,1230.68,64,,,,4,10,2020,24,4,2020,1,4,2020,36,714,
2359,U001,200761734,H E BUT co,2020-06-18 19:55:04.617511521,2020,1930789403,2020-04-15 00:00:00.000000000,2020-06-19 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAGD,1910.24,64,,,,15,4,2020,19,6,2020,15,4,2020,31,1166,
2360,CA02,100021489,CHENS E us,2020-05-02 04:11:22.255900621,2020,2960629016,2020-04-14 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,10880.594405594406,64,,,,14,4,2020,27,4,2020,17,4,2020,5,2909,0-15
2361,U001,200706844,WINC trust,2020-04-12 12:43:41.189189189,2020,1930670860,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,8929.14,64,,,,20,3,2020,4,4,2020,20,3,2020,20,3054,0-15
2362,U001,200936373,SUPE corp,2020-04-20 12:48:39.917887210,2020,1930731626,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,28030.44,64,,,,4,2,2020,17,4,2020,2,4,2020,20,2655,0-15
2363,U001,200769623,WAL-MAR co,2020-04-15 13:29:40.782918150,2020,1930732958,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,3797.1,64,,,,4,2,2020,17,4,2020,2,4,2020,32,2983,
2364,U001,200761734,H E BUT systems,2020-04-02 15:52:46.504660424,2020,1930654859,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,69760.16,64,,,,16,3,2020,31,3,2020,16,3,2020,20,1172,0-15
2365,U001,200780383,MEIJ foundation,2020-04-29 03:58:58.285714286,2020,1930665460,2020-03-18 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAGD,71684.34,64,,,,18,3,2020,22,5,2020,18,3,2020,31,1852,
2366,U001,200290370,BARGAIN  corp,2020-07-07 19:48:25.750249751,2020,1930822528,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,16096.09,64,,,,24,4,2020,9,5,2020,24,4,2020,20,239,46-60
2367,U001,200772670,ASSOCIAT co,2020-02-29 22:40:50.016806723,2020,1930644075,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAU5,2506.99,64,,,,13,3,2020,28,3,2020,13,3,2020,46,189,
2368,U001,200741174,M B  ,2020-03-18 13:42:26.455062964,2020,1930617973,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,21133.48,64,,,,3,9,2020,24,3,2020,9,3,2020,20,1685,
2369,U001,200777735,NASH  systems,2020-03-25 10:03:03.032967033,2020,1930624335,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,16429.01,64,,,,3,9,2020,24,3,2020,9,3,2020,20,1958,0-15
2370,U001,200744019,TARG associates,2020-05-27 01:41:36.988082340,2020,1930813621,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,13758.34,64,,,,23,4,2020,8,5,2020,23,4,2020,20,2786,16-30
2371,U001,200769623,WAL-MAR corporation,2020-05-22 05:42:56.184971098,2020,1930857675,2020-04-05 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,22705.93,64,,,,5,4,2020,19,5,2020,4,5,2020,32,2985,0-15
2372,U001,200769623,WAL-MAR trust,2020-05-23 11:26:07.586485650,2020,1930842140,2020-02-05 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,4312.51,64,,,,5,2,2020,17,5,2020,2,5,2020,32,2990,0-15
2373,U001,200707822,PUBLI co,2020-04-17 03:39:34.340630885,2020,1930772247,2020-09-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,120323.11,64,,,,4,9,2020,24,4,2020,9,4,2020,20,2212,
2374,U001,2013,KRAFT F trust,2020-03-19 00:05:30.269099907,2020,1930582765,2020-01-03 00:00:00.000000000,2020-03-01 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAX2,115417.74,64,,,,3,1,2020,1,3,2020,1,3,2020,63,1531,16-30
2375,U001,200769623,WAL-MAR llc,2020-04-22 13:33:10.588235295,2020,1930773390,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,45802.34,64,,,,4,10,2020,25,4,2020,10,4,2020,32,2988,
2376,U001,200744019,TARG foundation,2020-04-19 01:43:21.894800851,2020,1930705574,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,37884.32,64,,,,27,3,2020,11,4,2020,27,3,2020,20,2790,0-15
2377,U001,200696090,UNITE foundation,2020-05-27 21:47:31.200000000,2020,1930788396,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,6940.42,64,,,,20,4,2020,5,5,2020,20,4,2020,20,2880,16-30
2378,U001,200416837,DEC systems,2020-03-24 07:42:13.333333335,2020,1930856795,2020-05-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,2640.37,64,,,,5,5,2020,11,5,2020,1,5,2020,34,715,
2379,U001,200769623,WAL-MAR us,2020-04-08 08:25:18.832116787,2020,1930665743,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,287.41,64,,,,18,3,2020,2,4,2020,18,3,2020,32,2991,0-15
2380,U001,200769623,WAL-MAR trust,2020-03-31 21:05:58.827361563,2020,1930629320,2020-11-03 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,3287.27,64,,,,3,11,2020,26,3,2020,11,3,2020,32,2990,0-15
2381,U001,200759878,SA in,2020-04-04 06:22:43.694701021,2020,1930687664,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,29380.12,64,,,,23,3,2020,7,4,2020,23,3,2020,32,2390,
2382,U001,200772595,SAFEW co,2020-04-12 09:35:48.779220779,2020,1930758183,2020-08-04 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,130982.58,64,,,,4,8,2020,23,4,2020,8,4,2020,20,2399,
2383,U001,200769623,WAL-MAR foundation,2020-04-08 20:45:15.417458946,2020,1930672455,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,7536.45,64,,,,20,3,2020,4,4,2020,20,3,2020,32,2986,0-15
2384,U001,200799367,MCL foundation,2020-05-05 11:40:02.875576037,2020,1930798127,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,11534.46,64,,,,23,4,2020,8,5,2020,23,4,2020,20,1818,
2385,U001,200920735,ALBERT llc,2020-05-25 16:22:09.731471536,2020,1930641399,2020-12-03 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAGD,3730.8,64,,,,3,12,2020,16,5,2020,12,3,2020,31,80,0-15
2386,U001,200762301,C&S WH corp,2020-05-18 10:42:50.057142857,2020,1930828663,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAC6,33253.8,64,,,,27,4,2020,12,5,2020,27,4,2020,25,444,0-15
2387,U001,200078854,MC A systems,2020-06-08 17:41:08.571428572,2020,1930859293,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,6910.84,64,,,,5,5,2020,20,5,2020,5,5,2020,20,2909,16-30
2388,U001,200759878,SA llc,2020-05-05 03:00:37.328657841,2020,1930744090,2020-06-04 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,14048.9,64,,,,4,6,2020,21,4,2020,6,4,2020,32,2391,0-15
2389,U001,200769623,WAL-MAR llc,2020-04-12 13:33:10.588235295,2020,1930720103,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,30133.41,64,,,,31,3,2020,15,4,2020,31,3,2020,32,2988,
2390,U001,200799367,MCL us,2020-03-06 06:45:04.415094340,2020,1930623699,2020-10-03 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,102023.84,64,,,,3,10,2020,25,3,2020,10,3,2020,20,1823,
2391,U001,200769623,WAL-MAR llc,2020-05-24 13:33:10.588235295,2020,1930888383,2020-12-05 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,35338.36,64,,,,5,12,2020,27,5,2020,12,5,2020,32,2988,
2392,U001,200762301,C&S WH systems,2020-05-07 17:11:07.862068966,2020,1930666434,2020-03-18 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAGD,15343.76,64,,,,18,3,2020,22,5,2020,18,3,2020,31,449,
2393,U001,200794332,COST in,2020-04-18 12:28:00.953609319,2020,1930706278,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAAX,29046.97,64,,,,27,3,2020,11,4,2020,27,3,2020,22,624,0-15
2394,U001,200936373,SUPE us,2020-04-11 00:42:09.864421293,2020,1930710882,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,4738.53,64,,,,30,3,2020,14,4,2020,30,3,2020,20,2662,
2395,U001,200739006,AL us,2020-06-20 11:25:39.428571428,2020,1930821683,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,27636.0,64,,,,24,4,2020,9,5,2020,24,4,2020,20,60,31-45
2396,CA02,140104234,DEALER llc,2020-03-30 13:50:37.143118666,2020,2960620513,2020-11-03 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-13 00:00:00.000000000,CA10,2088.5314685314684,64,,,,3,11,2020,23,3,2020,13,3,2020,5,2909,0-15
2397,U001,200704858,WAKE foundation,2020-02-22 04:24:40.758893281,2020,1930578131,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,4353.85,64,,,,28,2,2020,14,3,2020,28,2,2020,20,2955,
2398,U001,200759878,SA corporation,2020-06-12 18:49:50.769230769,2020,1930857185,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,26121.36,64,,,,5,5,2020,20,5,2020,5,5,2020,32,2388,16-30
2399,U001,200792293,UNIFIE us,2020-04-26 22:43:02.025974026,2020,1930748743,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,40708.42,64,,,,4,5,2020,20,4,2020,5,4,2020,20,2874,0-15
2400,U001,200772670,ASSOCIAT corp,2020-05-04 13:03:23.076923077,2020,1930641694,2020-11-03 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAU5,35995.89,64,,,,3,11,2020,26,3,2020,11,3,2020,46,190,31-45
2401,U001,200793830,M trust,2020-05-20 05:22:17.142857143,2020,1930855642,2020-04-05 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAA8,139089.37,64,,,,5,4,2020,19,5,2020,4,5,2020,20,1708,0-15
